query	entity	cs_confidence	expert_conf
QALD2_tr-34	<dbpedia:Brazilian_Portuguese>	0.4	-
QALD2_tr-34	<dbpedia:Caribbean_Netherlands>	0.333	-
QALD2_tr-34	<dbpedia:Charter_of_the_French_Language>	0.4	-
QALD2_tr-34	<dbpedia:China–India_relations>	1.0	-
QALD2_tr-34	<dbpedia:Clayton_Lambert>	1.0	-
QALD2_tr-34	<dbpedia:Community_of_Portuguese_Language_Countries>	0.6	-
QALD2_tr-34	<dbpedia:Comoros>	0.2	-
QALD2_tr-34	<dbpedia:Cross-border_insolvency>	1.0	-
QALD2_tr-34	<dbpedia:Curaçao>	0.3	1.0
QALD2_tr-34	<dbpedia:DELE_(Spanish_test)>	1.0	-
QALD2_tr-34	<dbpedia:Danish_Realm>	1.0	1.0
QALD2_tr-34	<dbpedia:Denmark>	0.4	-
QALD2_tr-34	<dbpedia:Dirk_Nannes>	1.0	-
QALD2_tr-34	<dbpedia:Dougie_Brown>	1.0	-
QALD2_tr-34	<dbpedia:Drum_(EP)>	1.0	-
QALD2_tr-34	<dbpedia:Dual_naming>	1.0	-
QALD2_tr-34	<dbpedia:East_Timor>	0.4	-
QALD2_tr-34	<dbpedia:Ed_Joyce>	1.0	-
QALD2_tr-34	<dbpedia:Educational_inequality>	1.0	-
QALD2_tr-34	<dbpedia:Endangered_language>	1.0	-
QALD2_tr-34	<dbpedia:English-speaking_world>	0.4	-
QALD2_tr-34	<dbpedia:Eoin_Morgan>	1.0	-
QALD2_tr-34	<dbpedia:Equatorial_Guinea>	0.3	-
QALD2_tr-34	<dbpedia:Eurasian_Economic_Union>	1.0	1.0
QALD2_tr-34	<dbpedia:Federation_of_Bosnia_and_Herzegovina>	0.6	-
QALD2_tr-34	<dbpedia:Fiji>	0.2	1.0
QALD2_tr-34	<dbpedia:Flag_of_the_Community_of_Portuguese_Language_Countries>	0.6	-
QALD2_tr-34	<dbpedia:Foreign_language>	1.0	-
QALD2_tr-34	<dbpedia:Frank_Hearne>	1.0	-
QALD2_tr-34	<dbpedia:Frank_Mitchell_(sportsman,_born_1872)>	1.0	-
QALD2_tr-34	<dbpedia:French_language>	0.6	-
QALD2_tr-34	<dbpedia:Frisia>	0.4	0.0
QALD2_tr-34	<dbpedia:Gagauzia>	0.6	-
QALD2_tr-34	<dbpedia:Garth_Brooks_discography>	1.0	-
QALD2_tr-34	<dbpedia:Gavin_Hamilton_(cricketer)>	1.0	-
QALD2_tr-34	<dbpedia:Glossary_of_baseball>	1.0	-
QALD2_tr-34	<dbpedia:Glossary_of_language_education_terms>	1.0	-
QALD2_tr-34	<dbpedia:Grande_Comore>	0.6	0.0
QALD2_tr-34	<dbpedia:Gul_Mohammad>	1.0	-
QALD2_tr-34	<dbpedia:Hindi_in_Bihar>	0.4	-
QALD2_tr-34	<dbpedia:Iftikhar_Ali_Khan_Pataudi>	1.0	-
QALD2_tr-34	<dbpedia:Indonesian_language>	0.6	-
QALD2_tr-34	<dbpedia:Italy–Switzerland_relations>	0.3	-
QALD2_tr-34	<dbpedia:J._J._Ferris>	1.0	-
QALD2_tr-34	<dbpedia:John_Traicos>	1.0	-
QALD2_tr-34	<dbpedia:Kepler_Wessels>	1.0	-
QALD2_tr-34	<dbpedia:Kingdom_of_the_Netherlands>	0.4	-
QALD2_tr-34	<dbpedia:Kyrgyzstan–Russia_relations>	1.0	-
QALD2_tr-34	<dbpedia:Ladonia_(micronation)>	0.6	0.0
QALD2_tr-34	<dbpedia:Language_policies_of_Canada's_provinces_and_territories>	0.4	-
QALD2_tr-34	<dbpedia:Language_policy>	1.0	-
QALD2_tr-34	<dbpedia:Language_politics>	1.0	-
QALD2_tr-34	<dbpedia:Languages_of_Angola>	0.3	-
QALD2_tr-34	<dbpedia:Languages_of_Brazil>	0.4	-
QALD2_tr-34	<dbpedia:Languages_of_Canada>	0.4	-
QALD2_tr-34	<dbpedia:Languages_of_Cyprus>	0.2	1.0
QALD2_tr-34	<dbpedia:Languages_of_East_Timor>	0.4	-
QALD2_tr-34	<dbpedia:Languages_of_Ghana>	0.3	-
QALD2_tr-34	<dbpedia:Languages_of_India>	0.3	-
QALD2_tr-34	<dbpedia:Languages_of_Malta>	0.3	-
QALD2_tr-34	<dbpedia:Languages_of_South_Africa>	0.4	-
QALD2_tr-34	<dbpedia:Languages_of_the_Democratic_Republic_of_the_Congo>	0.2	1.0
QALD2_tr-34	<dbpedia:Languages_of_the_Republic_of_the_Congo>	0.3	-
QALD2_tr-34	<dbpedia:Languages_of_the_United_States>	0.2	1.0
QALD2_tr-34	<dbpedia:Languages_with_official_status_in_India>	0.6	-
QALD2_tr-34	<dbpedia:List_of_Asian_regions_with_alternative_names>	1.0	-
QALD2_tr-34	<dbpedia:List_of_German_submissions_for_the_Academy_Award_for_Best_Foreign_Language_Film>	1.0	-
QALD2_tr-34	<dbpedia:List_of_countries_by_spoken_languages>	0.3	-
QALD2_tr-34	<dbpedia:List_of_cricketers_who_have_played_for_two_international_teams>	1.0	-
QALD2_tr-34	<dbpedia:List_of_largest_languages_without_official_status>	1.0	-
QALD2_tr-34	<dbpedia:List_of_multilingual_countries_and_regions>	0.4	-
QALD2_tr-34	<dbpedia:List_of_official_languages_by_state>	0.3	-
QALD2_tr-34	<dbpedia:List_of_territorial_entities_where_English_is_an_official_language>	0.6	-
QALD2_tr-34	<dbpedia:List_of_territorial_entities_where_Portuguese_is_an_official_language>	1.0	-
QALD2_tr-34	<dbpedia:List_of_transcontinental_countries>	1.0	-
QALD2_tr-34	<dbpedia:Luke_Ronchi>	1.0	-
QALD2_tr-34	<dbpedia:Luxembourg>	0.6	-
QALD2_tr-34	<dbpedia:Macau>	0.4	-
QALD2_tr-34	<dbpedia:Marie_Kondo>	1.0	-
QALD2_tr-34	<dbpedia:Mauritius_(Commonwealth_realm)>	1.0	-
QALD2_tr-34	<dbpedia:Meghaul>	1.0	-
QALD2_tr-34	<dbpedia:Minority_language>	1.0	-
QALD2_tr-34	<dbpedia:Mohéli>	0.6	1.0
QALD2_tr-34	<dbpedia:More_Than_Two>	1.0	-
QALD2_tr-34	<dbpedia:More_Than_Words_(TV_series)>	1.0	-
QALD2_tr-34	<dbpedia:More_Today_Than_Yesterday_(album)>	1.0	-
QALD2_tr-34	<dbpedia:More_than_Friends_(Inna_song)>	1.0	-
QALD2_tr-34	<dbpedia:Multilingualism>	0.6	-
QALD2_tr-34	<dbpedia:Multinational_state>	1.0	-
QALD2_tr-34	<dbpedia:NSYNC_(album)>	0.6	-
QALD2_tr-34	<dbpedia:National_Transitional_Council>	1.0	-
QALD2_tr-34	<dbpedia:Netherlands>	0.2	-
QALD2_tr-34	<dbpedia:New_Zealand>	0.2	1.0
QALD2_tr-34	<dbpedia:Nineveh_plains>	0.6	-
QALD2_tr-34	<dbpedia:No_Better_Than_This>	1.0	-
QALD2_tr-34	<dbpedia:No_Such_Thing_as_a_Fish>	1.0	-
QALD2_tr-34	<dbpedia:Northern_Ireland>	0.2	1.0
QALD2_tr-34	<dbpedia:Northern_Mariana_Islands>	0.2	0.0
QALD2_tr-34	<dbpedia:Norwegian_language>	1.0	-
QALD2_tr-34	<dbpedia:Norwegian_language_conflict>	0.6	-
QALD2_tr-34	<dbpedia:Official_Charts_Company>	0.6	-
QALD2_tr-34	<dbpedia:Official_bilingualism_in_Canada>	0.2	0.0
QALD2_tr-34	<dbpedia:Official_language>	1.0	-
QALD2_tr-34	<dbpedia:Official_languages_of_the_United_Nations>	1.0	-
QALD2_tr-34	<dbpedia:Official_script>	0.6	-
QALD2_tr-34	<dbpedia:Officialese>	1.0	-
QALD2_tr-34	<dbpedia:Olivia_Newton-John_discography>	1.0	-
QALD2_tr-34	<dbpedia:Organization_for_Security_and_Co-operation_in_Europe>	1.0	1.0
QALD2_tr-34	<dbpedia:Palestinian_territories>	0.6	-
QALD2_tr-34	<dbpedia:Papua_New_Guinea>	0.2	1.0
QALD2_tr-34	<dbpedia:Principality_of_Hutt_River>	1.0	1.0
QALD2_tr-34	<dbpedia:Reconstruction_in_Afghanistan>	1.0	-
QALD2_tr-34	<dbpedia:Religiosity_and_intelligence>	1.0	-
QALD2_tr-34	<dbpedia:Republic_of_Molossia>	0.6	0.0
QALD2_tr-34	<dbpedia:Republika_Srpska>	0.2	-
QALD2_tr-34	<dbpedia:Rodrigues>	0.6	-
QALD2_tr-34	<dbpedia:Roelof_van_der_Merwe>	1.0	-
QALD2_tr-34	<dbpedia:Rwanda>	0.6	-
QALD2_tr-34	<dbpedia:Sammy_Guillen>	1.0	-
QALD2_tr-34	<dbpedia:Sammy_Woods>	1.0	-
QALD2_tr-34	<dbpedia:Saturday_Night_Fever_(soundtrack)>	1.0	-
QALD2_tr-34	<dbpedia:Scandinavian_American>	0.6	-
QALD2_tr-34	<dbpedia:Section_Sixteen_of_the_Canadian_Charter_of_Rights_and_Freedoms>	0.6	-
QALD2_tr-34	<dbpedia:Section_Twenty_of_the_Canadian_Charter_of_Rights_and_Freedoms>	0.2	1.0
QALD2_tr-34	<dbpedia:Self_Portrait_(Bob_Dylan_album)>	1.0	-
QALD2_tr-34	<dbpedia:Seychelles>	0.6	1.0
QALD2_tr-34	<dbpedia:Singapore>	0.3	-
QALD2_tr-34	<dbpedia:Somaliland>	0.267	-
QALD2_tr-34	<dbpedia:South_Ossetia>	0.4	-
QALD2_tr-34	<dbpedia:Spanish_language_in_the_United_States>	0.6	-
QALD2_tr-34	<dbpedia:Subanon_people>	0.4	1.0
QALD2_tr-34	<dbpedia:Switzerland>	0.3	1.0
QALD2_tr-34	<dbpedia:Torres_Strait_Islands>	0.6	1.0
QALD2_tr-34	<dbpedia:Transnistria>	0.6	1.0
QALD2_tr-34	<dbpedia:Vanuatu>	0.2	1.0
QALD2_tr-34	<dbpedia:Vojvodina>	0.3	1.0
QALD2_tr-34	<dbpedia:World_language>	0.6	-
QALD2_tr-34	<dbpedia:Zanzibar>	0.4	0.0
QALD2_tr-34	<dbpedia:Zimbabwe>	0.6	-
QALD2_tr-35	<dbpedia:10_Universal_City_Plaza>	1.0	-
QALD2_tr-35	<dbpedia:47_Ronin_(2013_film)>	1.0	-
QALD2_tr-35	<dbpedia:Action_Pack_(television)>	1.0	-
QALD2_tr-35	<dbpedia:Back_to_the_Future:_The_Ride>	1.0	-
QALD2_tr-35	<dbpedia:Back_to_the_Future_(franchise)>	1.0	-
QALD2_tr-35	<dbpedia:Backdraft_(attraction)>	1.0	-
QALD2_tr-35	<dbpedia:Beetlejuice's_Rock_and_Roll_Graveyard_Revue>	1.0	-
QALD2_tr-35	<dbpedia:Canopy_Flyer>	0.6	-
QALD2_tr-35	<dbpedia:Car_Wash_(film)>	1.0	-
QALD2_tr-35	<dbpedia:Cineplex_Odeon_Films>	0.6	-
QALD2_tr-35	<dbpedia:Comcast>	1.0	-
QALD2_tr-35	<dbpedia:Curious_George_(film)>	1.0	-
QALD2_tr-35	<dbpedia:Curious_George_Goes_to_Town>	1.0	-
QALD2_tr-35	<dbpedia:Despicable_Me:_Minion_Mayhem>	1.0	-
QALD2_tr-35	<dbpedia:E.T._Adventure>	1.0	-
QALD2_tr-35	<dbpedia:EMKA,_Ltd.>	0.6	-
QALD2_tr-35	<dbpedia:Fear_Factor_Live>	0.6	-
QALD2_tr-35	<dbpedia:Focus_Features>	0.6	-
QALD2_tr-35	<dbpedia:Gibson_Amphitheatre>	1.0	-
QALD2_tr-35	<dbpedia:Halloween_Horror_Nights>	1.0	-
QALD2_tr-35	<dbpedia:Halloween_III:_Season_of_the_Witch>	1.0	-
QALD2_tr-35	<dbpedia:Harry_Potter_and_the_Forbidden_Journey>	1.0	-
QALD2_tr-35	<dbpedia:Hellboy_II:_The_Golden_Army>	1.0	-
QALD2_tr-35	<dbpedia:Illumination_Entertainment>	0.4	-
QALD2_tr-35	<dbpedia:Interscope_Communications>	1.0	-
QALD2_tr-35	<dbpedia:Islands_of_Adventure>	1.0	-
QALD2_tr-35	<dbpedia:Jaws_(franchise)>	1.0	-
QALD2_tr-35	<dbpedia:Jurassic_Park:_The_Ride_(Universal_Studios_Japan)>	0.6	-
QALD2_tr-35	<dbpedia:Jurassic_Park>	1.0	-
QALD2_tr-35	<dbpedia:Legendary_Pictures>	1.0	-
QALD2_tr-35	<dbpedia:List_of_Jurassic_Park_water_rides>	1.0	-
QALD2_tr-35	<dbpedia:List_of_former_Universal_Studios_Florida_attractions>	1.0	-
QALD2_tr-35	<dbpedia:List_of_former_Universal_Studios_Hollywood_attractions>	0.6	-
QALD2_tr-35	<dbpedia:List_of_owned-properties_at_Universal_Parks_&_Resorts>	0.4	-
QALD2_tr-35	<dbpedia:Loews_Portofino_Bay_Hotel_at_Universal_Orlando>	0.6	-
QALD2_tr-35	<dbpedia:MCA_Inc.>	0.6	-
QALD2_tr-35	<dbpedia:Meet_Joe_Black>	1.0	-
QALD2_tr-35	<dbpedia:NBCUniversal>	1.0	-
QALD2_tr-35	<dbpedia:NBCUniversal_International_Networks>	0.4	-
QALD2_tr-35	<dbpedia:NBCUniversal_Television_Distribution>	0.6	-
QALD2_tr-35	<dbpedia:Nickelodeon_Studios>	0.4	-
QALD2_tr-35	<dbpedia:PolyGram_Filmed_Entertainment>	1.0	-
QALD2_tr-35	<dbpedia:Revenge_of_the_Mummy>	0.6	-
QALD2_tr-35	<dbpedia:SNL_Studios>	0.6	-
QALD2_tr-35	<dbpedia:Shrek_4-D>	1.0	-
QALD2_tr-35	<dbpedia:Studio_Universal>	0.6	-
QALD2_tr-35	<dbpedia:Studio_Universal_(Latin_America)>	0.6	-
QALD2_tr-35	<dbpedia:Sudden_Death_(1995_film)>	1.0	-
QALD2_tr-35	<dbpedia:T2_3-D:_Battle_Across_Time>	0.6	-
QALD2_tr-35	<dbpedia:The_Blues_Brothers_Show>	1.0	-
QALD2_tr-35	<dbpedia:The_Funtastic_World_of_Hanna-Barbera_(ride)>	0.6	-
QALD2_tr-35	<dbpedia:The_Mummy_(franchise)>	1.0	-
QALD2_tr-35	<dbpedia:The_Simpsons_Ride>	1.0	-
QALD2_tr-35	<dbpedia:The_Tale_of_Despereaux_(film)>	0.6	-
QALD2_tr-35	<dbpedia:The_Woody_Woodpecker_Show>	1.0	-
QALD2_tr-35	<dbpedia:Transformers:_The_Ride>	1.0	-
QALD2_tr-35	<dbpedia:United_International_Pictures>	0.6	-
QALD2_tr-35	<dbpedia:Universal's_Cinematic_Spectacular:_100_Years_of_Movie_Memories>	1.0	-
QALD2_tr-35	<dbpedia:Universal_Animation_Studios>	0.6	-
QALD2_tr-35	<dbpedia:Universal_Express_Pass>	0.6	-
QALD2_tr-35	<dbpedia:Universal_Interactive>	1.0	-
QALD2_tr-35	<dbpedia:Universal_Music_Plaza_Stage>	1.0	-
QALD2_tr-35	<dbpedia:Universal_Orlando>	0.2	0.0
QALD2_tr-35	<dbpedia:Universal_Parks_&_Resorts>	0.3	-
QALD2_tr-35	<dbpedia:Universal_Pictures_Home_Entertainment>	0.6	-
QALD2_tr-35	<dbpedia:Universal_Studios>	0.2	1.0
QALD2_tr-35	<dbpedia:Universal_Studios_Dubailand>	1.0	-
QALD2_tr-35	<dbpedia:Universal_Studios_Florida>	0.3	-
QALD2_tr-35	<dbpedia:Universal_Studios_Hollywood>	0.4	-
QALD2_tr-35	<dbpedia:Universal_Studios_Japan>	0.4	-
QALD2_tr-35	<dbpedia:Universal_Studios_Singapore>	0.3	-
QALD2_tr-35	<dbpedia:Universal_Studios_South_Korea>	0.4	-
QALD2_tr-35	<dbpedia:Universal_Television>	0.4	-
QALD2_tr-35	<dbpedia:VIPs>	1.0	-
QALD2_tr-35	<dbpedia:Viacom>	1.0	-
QALD2_tr-35	<dbpedia:Vivendi>	0.6	-
QALD2_tr-35	<dbpedia:Waterworld:_A_Live_Sea_War_Spectacular>	1.0	-
QALD2_tr-35	<dbpedia:William_Goetz>	1.0	-
QALD2_tr-35	<dbpedia:Winchester_'73>	1.0	-
QALD2_tr-35	<dbpedia:Working_Title_Films>	1.0	-
QALD2_tr-36	<dbpedia:Abakan_River>	0.6	-
QALD2_tr-36	<dbpedia:Alexander_Sibiryakov>	1.0	-
QALD2_tr-36	<dbpedia:Angara_River>	0.4	-
QALD2_tr-36	<dbpedia:Barents–Kara_Ice_Sheet>	0.6	-
QALD2_tr-36	<dbpedia:Bilioso>	1.0	-
QALD2_tr-36	<dbpedia:Billboard_(magazine)>	1.0	-
QALD2_tr-36	<dbpedia:Bolshaya_Kheta_River>	0.6	-
QALD2_tr-36	<dbpedia:Bolshoy_Yenisei_River>	0.2	0.0
QALD2_tr-36	<dbpedia:Chinge_River>	1.0	-
QALD2_tr-36	<dbpedia:Dheune>	1.0	-
QALD2_tr-36	<dbpedia:Do_Hezar_River>	1.0	-
QALD2_tr-36	<dbpedia:Ega_(river)>	1.0	-
QALD2_tr-36	<dbpedia:Flag_of_Tuva>	0.6	-
QALD2_tr-36	<dbpedia:Gauja>	1.0	-
QALD2_tr-36	<dbpedia:Gramophone_record>	1.0	-
QALD2_tr-36	<dbpedia:Grand_Coulee_Dam>	1.0	-
QALD2_tr-36	<dbpedia:Happy_People:_A_Year_in_the_Taiga>	0.6	-
QALD2_tr-36	<dbpedia:Hot_Country_Songs>	1.0	-
QALD2_tr-36	<dbpedia:Kacha_River>	0.6	-
QALD2_tr-36	<dbpedia:Kan_River>	0.4	-
QALD2_tr-36	<dbpedia:Kazyr_River>	1.0	-
QALD2_tr-36	<dbpedia:Ket_River>	1.0	-
QALD2_tr-36	<dbpedia:Khantayka_River>	1.0	-
QALD2_tr-36	<dbpedia:Kochechum_River>	1.0	-
QALD2_tr-36	<dbpedia:Krasnoyarsk_Bridge>	0.6	-
QALD2_tr-36	<dbpedia:Krasnoyarsk_Dam>	0.4	-
QALD2_tr-36	<dbpedia:Krasnoyarsk_Reservoir>	0.6	-
QALD2_tr-36	<dbpedia:Kureika_River>	0.4	-
QALD2_tr-36	<dbpedia:Lavr_Proskuryakov>	1.0	-
QALD2_tr-36	<dbpedia:Lena_River>	0.6	-
QALD2_tr-36	<dbpedia:List_of_drainage_basins_by_area>	1.0	-
QALD2_tr-36	<dbpedia:List_of_rivers_by_discharge>	1.0	-
QALD2_tr-36	<dbpedia:Little_Yenisei_River>	0.3	-
QALD2_tr-36	<dbpedia:Lucas_paradox>	1.0	-
QALD2_tr-36	<dbpedia:Mass_flow_meter>	1.0	-
QALD2_tr-36	<dbpedia:Minusinsk_Hollow>	1.0	-
QALD2_tr-36	<dbpedia:Mongolia>	1.0	0.0
QALD2_tr-36	<dbpedia:Nizhnyaya_Tunguska_River>	0.6	-
QALD2_tr-36	<dbpedia:Ob_River>	1.0	-
QALD2_tr-36	<dbpedia:Ob–Yenisei_Canal>	0.3	-
QALD2_tr-36	<dbpedia:Paraibuna_River_(Minas_Gerais)>	1.0	-
QALD2_tr-36	<dbpedia:Podkamennaya_Tunguska_River>	1.0	-
QALD2_tr-36	<dbpedia:RPM_(magazine)>	1.0	-
QALD2_tr-36	<dbpedia:River>	1.0	-
QALD2_tr-36	<dbpedia:River_Calder,_West_Yorkshire>	1.0	-
QALD2_tr-36	<dbpedia:Russia>	0.2	-
QALD2_tr-36	<dbpedia:Sayano–Shushenskaya_Dam>	0.3	-
QALD2_tr-36	<dbpedia:Selenga_River>	0.4	-
QALD2_tr-36	<dbpedia:Settlement_of_the_Americas>	1.0	-
QALD2_tr-36	<dbpedia:Shishged_River>	1.0	-
QALD2_tr-36	<dbpedia:Siberian_River_Routes>	0.4	-
QALD2_tr-36	<dbpedia:Sterlet>	1.0	-
QALD2_tr-36	<dbpedia:Taseyeva_River>	1.0	-
QALD2_tr-36	<dbpedia:Taz_River>	0.3	-
QALD2_tr-36	<dbpedia:Tille_(river)>	1.0	-
QALD2_tr-36	<dbpedia:Tuba_River>	0.4	-
QALD2_tr-36	<dbpedia:Uruguay_River>	0.6	-
QALD2_tr-36	<dbpedia:Vakh_River>	0.6	-
QALD2_tr-36	<dbpedia:Yellow_River>	1.0	-
QALD2_tr-36	<dbpedia:Yenisei_Gulf>	0.4	-
QALD2_tr-36	<dbpedia:Yenisei_Kirghiz>	0.6	-
QALD2_tr-36	<dbpedia:Yenisei_River>	0.4	-
QALD2_tr-36	<dbpedia:Yenisey_Stadium>	1.0	-
QALD2_tr-38	<dbpedia:Accession_Council>	1.0	-
QALD2_tr-38	<dbpedia:Act_of_Settlement_1701>	0.6	-
QALD2_tr-38	<dbpedia:Aimery_of_Cyprus>	1.0	-
QALD2_tr-38	<dbpedia:Alfred,_Duke_of_Saxe-Coburg_and_Gotha>	0.6	-
QALD2_tr-38	<dbpedia:Alice_and_Martin_Provensen>	1.0	-
QALD2_tr-38	<dbpedia:Alois_and_Anna_Bommer>	1.0	-
QALD2_tr-38	<dbpedia:Amlaíb_Cuarán>	1.0	-
QALD2_tr-38	<dbpedia:Anusapati>	1.0	-
QALD2_tr-38	<dbpedia:Beatrice_of_Savoy,_Marchioness_of_Saluzzo>	1.0	-
QALD2_tr-38	<dbpedia:Bernard_Frederick_Trench>	0.2	0.0
QALD2_tr-38	<dbpedia:Bernd_and_Hilla_Becher>	1.0	-
QALD2_tr-38	<dbpedia:British_prince>	1.0	-
QALD2_tr-38	<dbpedia:Burns_and_Allen>	1.0	-
QALD2_tr-38	<dbpedia:Captain_&_Tennille>	1.0	-
QALD2_tr-38	<dbpedia:Caroline_of_Brunswick>	0.3	-
QALD2_tr-38	<dbpedia:Catholic_Monarchs>	1.0	-
QALD2_tr-38	<dbpedia:Charles_Edward,_Duke_of_Saxe-Coburg_and_Gotha>	0.2	1.0
QALD2_tr-38	<dbpedia:Conrad_I_of_Germany>	1.0	-
QALD2_tr-38	<dbpedia:Constantia_Eriksdotter>	1.0	-
QALD2_tr-38	<dbpedia:Constitutional_monarchy>	1.0	-
QALD2_tr-38	<dbpedia:Court_of_Claims_(United_Kingdom)>	1.0	-
QALD2_tr-38	<dbpedia:Dafydd_ab_Owain_Gwynedd>	1.0	-
QALD2_tr-38	<dbpedia:Declarations_of_war_by_Great_Britain_and_the_United_Kingdom>	1.0	-
QALD2_tr-38	<dbpedia:Derek_Bekar>	1.0	-
QALD2_tr-38	<dbpedia:Duchess_of_Rothesay>	1.0	-
QALD2_tr-38	<dbpedia:Ecgric_of_East_Anglia>	0.6	-
QALD2_tr-38	<dbpedia:Edward_VII>	1.0	-
QALD2_tr-38	<dbpedia:Edward_VIII>	1.0	-
QALD2_tr-38	<dbpedia:Elizabeth_II>	1.0	-
QALD2_tr-38	<dbpedia:Ermesinda_of_Bigorre>	0.4	-
QALD2_tr-38	<dbpedia:Ernest_Augustus,_Duke_of_Brunswick>	0.6	-
QALD2_tr-38	<dbpedia:Ernest_II,_Duke_of_Saxe-Coburg_and_Gotha>	0.6	-
QALD2_tr-38	<dbpedia:Federal_prince>	1.0	-
QALD2_tr-38	<dbpedia:Ferdinand_I_of_Austria>	1.0	-
QALD2_tr-38	<dbpedia:Ferdy_Mayne>	1.0	-
QALD2_tr-38	<dbpedia:Foreign-born_population_of_the_United_Kingdom>	1.0	-
QALD2_tr-38	<dbpedia:Francis_Napier,_10th_Lord_Napier>	1.0	-
QALD2_tr-38	<dbpedia:Franciszek_and_Magdalena_Banasiewicz>	1.0	-
QALD2_tr-38	<dbpedia:Franz_Sondheimer>	1.0	-
QALD2_tr-38	<dbpedia:Frederick_III,_German_Emperor>	1.0	-
QALD2_tr-38	<dbpedia:Frederick_the_Great>	0.6	-
QALD2_tr-38	<dbpedia:Fruela_II_of_Asturias>	1.0	-
QALD2_tr-38	<dbpedia:George_Goschen,_2nd_Viscount_Goschen>	1.0	-
QALD2_tr-38	<dbpedia:George_III_of_the_United_Kingdom>	0.3	-
QALD2_tr-38	<dbpedia:George_II_of_Great_Britain>	0.3	-
QALD2_tr-38	<dbpedia:George_IV_of_the_United_Kingdom>	0.6	-
QALD2_tr-38	<dbpedia:George_V>	1.0	-
QALD2_tr-38	<dbpedia:George_VI>	1.0	-
QALD2_tr-38	<dbpedia:Gepaepyris>	1.0	-
QALD2_tr-38	<dbpedia:German_Confederation>	1.0	-
QALD2_tr-38	<dbpedia:German_Jubilate_Harmonium_Reeds>	1.0	-
QALD2_tr-38	<dbpedia:Gershom_Scholem>	1.0	-
QALD2_tr-38	<dbpedia:Godfrey_Kneller>	1.0	-
QALD2_tr-38	<dbpedia:Guaram_III_of_Iberia>	0.6	-
QALD2_tr-38	<dbpedia:Heinz_Cassirer>	1.0	-
QALD2_tr-38	<dbpedia:Hermanafrid>	0.6	-
QALD2_tr-38	<dbpedia:Hermann_von_Richthofen>	1.0	-
QALD2_tr-38	<dbpedia:Hermeneric>	1.0	-
QALD2_tr-38	<dbpedia:Hostage_MP>	1.0	-
QALD2_tr-38	<dbpedia:House_of_Hanover>	0.3	-
QALD2_tr-38	<dbpedia:House_of_Wettin>	0.6	-
QALD2_tr-38	<dbpedia:Indravarman_III>	1.0	-
QALD2_tr-38	<dbpedia:James_Kleist>	1.0	-
QALD2_tr-38	<dbpedia:Jan_and_Anna_Puchalski>	1.0	-
QALD2_tr-38	<dbpedia:Jayavarman_VII>	1.0	-
QALD2_tr-38	<dbpedia:Jilji_of_Geumgwan_Gaya>	1.0	-
QALD2_tr-38	<dbpedia:Jim_Tomsula>	1.0	-
QALD2_tr-38	<dbpedia:John_and_Elizabeth_Sherrill>	1.0	-
QALD2_tr-38	<dbpedia:Joseon_missions_to_Ryukyu_Kingdom>	1.0	-
QALD2_tr-38	<dbpedia:Kaiserreich_abdication_of_Wilhelm_II>	1.0	-
QALD2_tr-38	<dbpedia:Kingdom_of_Great_Britain>	1.0	-
QALD2_tr-38	<dbpedia:Kingdom_of_Prussia>	1.0	-
QALD2_tr-38	<dbpedia:Klaus_and_Eva_Herlitz>	1.0	-
QALD2_tr-38	<dbpedia:Kyiso>	1.0	-
QALD2_tr-38	<dbpedia:Leopold_I_of_Belgium>	0.6	-
QALD2_tr-38	<dbpedia:Lewis_Padgett>	1.0	-
QALD2_tr-38	<dbpedia:Liliane_and_Maurice_Barrard>	1.0	-
QALD2_tr-38	<dbpedia:Line_of_succession_to_the_former_German_throne>	1.0	-
QALD2_tr-38	<dbpedia:List_of_Ambassadors_of_the_United_Kingdom_to_Nicaragua>	1.0	-
QALD2_tr-38	<dbpedia:List_of_Anglo-Saxon_monarchs_and_kingdoms>	0.4	-
QALD2_tr-38	<dbpedia:List_of_Belgian_consorts>	1.0	-
QALD2_tr-38	<dbpedia:List_of_British_consorts>	0.2	0.0
QALD2_tr-38	<dbpedia:List_of_British_monarchs>	0.6	-
QALD2_tr-38	<dbpedia:List_of_French_consorts>	1.0	-
QALD2_tr-38	<dbpedia:List_of_Hanoverian_consorts>	1.0	-
QALD2_tr-38	<dbpedia:List_of_Igbo_Nnewi_Monarch>	1.0	-
QALD2_tr-38	<dbpedia:List_of_Montenegrin_consorts>	1.0	-
QALD2_tr-38	<dbpedia:List_of_Scottish_monarchs>	1.0	-
QALD2_tr-38	<dbpedia:List_of_early_and_legendary_monarchs_of_Burma>	1.0	-
QALD2_tr-38	<dbpedia:List_of_heirs_to_the_British_throne>	1.0	-
QALD2_tr-38	<dbpedia:List_of_kingdoms_and_royal_dynasties>	0.6	-
QALD2_tr-38	<dbpedia:List_of_monarchs_in_Britain_by_length_of_reign>	0.6	-
QALD2_tr-38	<dbpedia:List_of_treaty_titles_for_monarchs>	1.0	-
QALD2_tr-38	<dbpedia:Lists_of_monarchs_in_the_Americas>	1.0	-
QALD2_tr-38	<dbpedia:Lists_of_monarchs_in_the_British_Isles>	0.4	-
QALD2_tr-38	<dbpedia:Louis_XII_of_France>	1.0	-
QALD2_tr-38	<dbpedia:Manuel_II_of_Portugal>	1.0	-
